Metric,Step,Value,Wall_time
Stats/Learning_Rate,55850,9.999999747378752e-05,1766367145.5058038
Stats/Learning_Rate,55900,9.999999747378752e-05,1766367257.5023088
Stats/Learning_Rate,55950,9.999999747378752e-05,1766367370.9726858
Stats/Learning_Rate,56000,9.999999747378752e-05,1766367479.614854
Stats/Learning_Rate,56050,9.999999747378752e-05,1766367592.7047448
Stats/Learning_Rate,56100,9.999999747378752e-05,1766367706.55288
Stats/Learning_Rate,56150,9.999999747378752e-05,1766367821.9397998
Stats/Learning_Rate,56200,9.999999747378752e-05,1766367935.6873553
Stats/Learning_Rate,56250,9.999999747378752e-05,1766368048.5087702
Stats/Learning_Rate,56300,9.999999747378752e-05,1766368157.770843
Stats/Learning_Rate,56350,9.999999747378752e-05,1766368268.835029
Stats/Learning_Rate,56400,9.999999747378752e-05,1766368386.1490533
Stats/Learning_Rate,56450,9.999999747378752e-05,1766368498.0158036
Stats/Learning_Rate,56500,9.999999747378752e-05,1766368613.83577
Stats/Learning_Rate,56550,9.999999747378752e-05,1766368725.0498922
Stats/Learning_Rate,56600,9.999999747378752e-05,1766368839.4228716
Stats/Learning_Rate,56650,9.999999747378752e-05,1766368951.8025758
Stats/Learning_Rate,56700,9.999999747378752e-05,1766369067.7857702
Stats/Learning_Rate,56750,9.999999747378752e-05,1766369183.0888026
Stats/Learning_Rate,56800,9.999999747378752e-05,1766369294.8849113
Stats/Learning_Rate,56850,9.999999747378752e-05,1766369411.3641908
Stats/Learning_Rate,56900,9.999999747378752e-05,1766369522.2382827
Stats/Learning_Rate,56950,9.999999747378752e-05,1766369635.4020085
Stats/Learning_Rate,57000,9.999999747378752e-05,1766369746.4156034
Stats/Learning_Rate,57050,9.999999747378752e-05,1766369862.0989099
Stats/Learning_Rate,57100,9.999999747378752e-05,1766369977.1634305
Stats/Learning_Rate,57150,9.999999747378752e-05,1766370092.3726685
Stats/Learning_Rate,57200,9.999999747378752e-05,1766370203.218762
Stats/Learning_Rate,57250,9.999999747378752e-05,1766370314.1757786
Stats/Learning_Rate,57300,9.999999747378752e-05,1766370428.37738
Stats/Learning_Rate,57350,9.999999747378752e-05,1766370544.3445745
Stats/Learning_Rate,57400,9.999999747378752e-05,1766370655.6056023
Stats/Learning_Rate,57450,9.999999747378752e-05,1766370767.4969845
Stats/Learning_Rate,57500,9.999999747378752e-05,1766370878.5488932
Stats/Learning_Rate,57550,9.999999747378752e-05,1766370990.960195
Stats/Learning_Rate,57600,9.999999747378752e-05,1766371103.5127156
Stats/Learning_Rate,57650,9.999999747378752e-05,1766371216.3272026
Stats/Learning_Rate,57700,9.999999747378752e-05,1766371327.4411106
Stats/Learning_Rate,57750,9.999999747378752e-05,1766371440.918026
Stats/Learning_Rate,57800,9.999999747378752e-05,1766371553.7148151
Stats/Learning_Rate,57850,9.999999747378752e-05,1766371668.341537
Stats/Learning_Rate,57900,9.999999747378752e-05,1766371783.2104042
Stats/Learning_Rate,57950,9.999999747378752e-05,1766371894.036037
Stats/Learning_Rate,58000,9.999999747378752e-05,1766372009.292534
Stats/Learning_Rate,58050,9.999999747378752e-05,1766372123.7022123
Stats/Learning_Rate,58100,9.999999747378752e-05,1766372240.3448143
Stats/Learning_Rate,58150,9.999999747378752e-05,1766372352.7524984
Stats/Learning_Rate,58200,9.999999747378752e-05,1766372465.0213258
Stats/Learning_Rate,58250,9.999999747378752e-05,1766372579.4084811
Stats/Learning_Rate,58300,9.999999747378752e-05,1766372693.2138464
Stats/Learning_Rate,58350,9.999999747378752e-05,1766372807.083282
Stats/Learning_Rate,58400,9.999999747378752e-05,1766372919.7949228
Stats/Learning_Rate,58450,9.999999747378752e-05,1766373033.4770222
Stats/Learning_Rate,58500,9.999999747378752e-05,1766373149.6343012
Stats/Learning_Rate,58550,9.999999747378752e-05,1766373261.6450844
Stats/Learning_Rate,58600,9.999999747378752e-05,1766373374.3063188
Stats/Learning_Rate,58650,9.999999747378752e-05,1766373488.3967168
Stats/Learning_Rate,58700,9.999999747378752e-05,1766373599.9589086
Stats/Learning_Rate,58750,9.999999747378752e-05,1766373713.1085217
Stats/Learning_Rate,58800,9.999999747378752e-05,1766373826.4685946
Stats/Learning_Rate,58850,9.999999747378752e-05,1766373938.660264
Stats/Learning_Rate,58900,9.999999747378752e-05,1766374054.3717632
Stats/Learning_Rate,58950,9.999999747378752e-05,1766374170.994073
Stats/Learning_Rate,59000,9.999999747378752e-05,1766374280.7339785
Stats/Learning_Rate,59050,9.999999747378752e-05,1766374390.592326
Stats/Learning_Rate,59100,9.999999747378752e-05,1766374509.676023
Stats/Learning_Rate,59150,9.999999747378752e-05,1766374623.2206142
Stats/Learning_Rate,59200,9.999999747378752e-05,1766374731.9743173
Stats/Learning_Rate,59250,9.999999747378752e-05,1766374847.0480158
Stats/Learning_Rate,59300,9.999999747378752e-05,1766374962.7464142
Stats/Learning_Rate,59350,9.999999747378752e-05,1766375077.3234823
Stats/Learning_Rate,59400,9.999999747378752e-05,1766375191.5493057
Stats/Learning_Rate,59450,9.999999747378752e-05,1766375301.6959598
Stats/Learning_Rate,59500,9.999999747378752e-05,1766375419.1459231
Stats/Learning_Rate,59550,9.999999747378752e-05,1766375528.9819498
Stats/Learning_Rate,59600,9.999999747378752e-05,1766375637.6185346
Stats/Learning_Rate,59650,9.999999747378752e-05,1766375751.2854736
Stats/Learning_Rate,59700,9.999999747378752e-05,1766375867.5977395
Stats/Learning_Rate,59750,9.999999747378752e-05,1766375985.8668964
Stats/Learning_Rate,59800,9.999999747378752e-05,1766376101.470426
Stats/Learning_Rate,59850,9.999999747378752e-05,1766376213.5325665
Stats/Learning_Rate,59900,9.999999747378752e-05,1766376325.3859525
Stats/Learning_Rate,59950,9.999999747378752e-05,1766376436.3824043
Stats/Learning_Rate,60000,9.999999747378752e-05,1766376549.375944
Stats/Learning_Rate,60050,9.999999747378752e-05,1766376661.6602383
Stats/Learning_Rate,60100,9.999999747378752e-05,1766376773.9286833
Stats/Learning_Rate,60150,9.999999747378752e-05,1766376885.986246
Stats/Learning_Rate,60200,9.999999747378752e-05,1766376996.5680244
Stats/Learning_Rate,60250,9.999999747378752e-05,1766377109.036728
Stats/Learning_Rate,60300,9.999999747378752e-05,1766377218.8032978
Stats/Learning_Rate,60350,9.999999747378752e-05,1766377329.6087246
Stats/Learning_Rate,60400,9.999999747378752e-05,1766377443.4149384
Stats/Learning_Rate,60450,9.999999747378752e-05,1766377553.7008193
Stats/Learning_Rate,60500,9.999999747378752e-05,1766377669.442129
Stats/Learning_Rate,60550,9.999999747378752e-05,1766377783.1642354
Stats/Learning_Rate,60600,9.999999747378752e-05,1766377897.0753837
Stats/Learning_Rate,60650,9.999999747378752e-05,1766378013.0904171
Stats/Learning_Rate,60700,9.999999747378752e-05,1766378125.0534418
Stats/Learning_Rate,60750,9.999999747378752e-05,1766378235.5783339
Stats/Learning_Rate,60800,9.999999747378752e-05,1766378347.6577368
Stats/Learning_Rate,60850,9.999999747378752e-05,1766378458.9152977
Stats/Learning_Rate,60900,9.999999747378752e-05,1766378571.122832
Stats/Learning_Rate,60950,9.999999747378752e-05,1766378687.3733075
Stats/Learning_Rate,61000,9.999999747378752e-05,1766378805.4528136
Stats/Learning_Rate,61050,9.999999747378752e-05,1766378918.2025206
Stats/Learning_Rate,61100,9.999999747378752e-05,1766379031.9617367
Stats/Learning_Rate,61150,9.999999747378752e-05,1766379147.3692248
Stats/Learning_Rate,61200,9.999999747378752e-05,1766379261.3143444
Stats/Learning_Rate,61250,9.999999747378752e-05,1766379375.3534908
Stats/Learning_Rate,61300,9.999999747378752e-05,1766379486.259182
Stats/Learning_Rate,61350,9.999999747378752e-05,1766379601.665539
Stats/Learning_Rate,61400,9.999999747378752e-05,1766379713.7120476
Stats/Learning_Rate,61450,9.999999747378752e-05,1766379826.7984617
Stats/Learning_Rate,61500,9.999999747378752e-05,1766379939.6841505
Stats/Learning_Rate,61550,9.999999747378752e-05,1766380054.9798746
Stats/Learning_Rate,61600,9.999999747378752e-05,1766380166.0085466
Stats/Learning_Rate,61650,9.999999747378752e-05,1766380279.3062654
Stats/Learning_Rate,61700,9.999999747378752e-05,1766380389.8507516
Stats/Learning_Rate,61750,9.999999747378752e-05,1766380504.8925767
Stats/Learning_Rate,61800,9.999999747378752e-05,1766380619.5434895
Stats/Learning_Rate,61850,9.999999747378752e-05,1766380726.1227527
Stats/Learning_Rate,61900,9.999999747378752e-05,1766380841.6552813
Stats/Learning_Rate,61950,9.999999747378752e-05,1766380950.1106248
Stats/Learning_Rate,62000,9.999999747378752e-05,1766381063.868267
Stats/Learning_Rate,62050,9.999999747378752e-05,1766381174.098497
Stats/Learning_Rate,62100,9.999999747378752e-05,1766381287.9050844
Stats/Learning_Rate,62150,9.999999747378752e-05,1766381399.3555
Stats/Learning_Rate,62200,9.999999747378752e-05,1766381515.0998201
Stats/Learning_Rate,62250,9.999999747378752e-05,1766381630.689673
Stats/Learning_Rate,62300,9.999999747378752e-05,1766381743.8775964
Stats/Learning_Rate,62350,9.999999747378752e-05,1766381860.5200837
Stats/Learning_Rate,62400,9.999999747378752e-05,1766381976.8451283
Stats/Learning_Rate,62450,9.999999747378752e-05,1766382089.5073936
Stats/Learning_Rate,62500,9.999999747378752e-05,1766382203.6472654
Stats/Learning_Rate,62550,9.999999747378752e-05,1766382318.4173512
Stats/Learning_Rate,62600,9.999999747378752e-05,1766382428.8023398
Stats/Learning_Rate,62650,9.999999747378752e-05,1766382542.0554745
Stats/Learning_Rate,62700,9.999999747378752e-05,1766382651.2507029
Stats/Learning_Rate,62750,9.999999747378752e-05,1766382765.9060977
Stats/Learning_Rate,62800,9.999999747378752e-05,1766382873.75189
Stats/Learning_Rate,62850,9.999999747378752e-05,1766382985.2572544
Stats/Learning_Rate,62900,9.999999747378752e-05,1766383093.9611967
Stats/Learning_Rate,62950,9.999999747378752e-05,1766383209.2964003
Stats/Learning_Rate,63000,9.999999747378752e-05,1766383322.8152773
Stats/Learning_Rate,63050,9.999999747378752e-05,1766383433.231121
Stats/Learning_Rate,63100,9.999999747378752e-05,1766383543.4814405
Stats/Learning_Rate,63150,9.999999747378752e-05,1766383658.5673177
Stats/Learning_Rate,63200,9.999999747378752e-05,1766383772.5037003
Stats/Learning_Rate,63250,9.999999747378752e-05,1766383885.0954988
Stats/Learning_Rate,63300,9.999999747378752e-05,1766383995.9218106
Stats/Learning_Rate,63350,9.999999747378752e-05,1766384104.3108397
Stats/Learning_Rate,63400,9.999999747378752e-05,1766384218.663837
Stats/Learning_Rate,63450,9.999999747378752e-05,1766384327.472038
Stats/Learning_Rate,63500,9.999999747378752e-05,1766384442.1522264
Stats/Learning_Rate,63550,9.999999747378752e-05,1766384555.9786472
Stats/Learning_Rate,63600,9.999999747378752e-05,1766384669.1925135
Stats/Learning_Rate,63650,9.999999747378752e-05,1766384782.4305346
Stats/Learning_Rate,63700,9.999999747378752e-05,1766384893.9542782
Stats/Learning_Rate,63750,9.999999747378752e-05,1766385005.1150672
Stats/Learning_Rate,63800,9.999999747378752e-05,1766385119.2728264
Stats/Learning_Rate,63850,9.999999747378752e-05,1766385233.615491
Stats/Learning_Rate,63900,9.999999747378752e-05,1766385349.338253
Stats/Learning_Rate,63950,9.999999747378752e-05,1766385460.9787283
Stats/Learning_Rate,64000,9.999999747378752e-05,1766385569.6199436
Stats/Learning_Rate,64050,9.999999747378752e-05,1766385682.8852484
Stats/Learning_Rate,64100,9.999999747378752e-05,1766385794.6387823
Stats/Learning_Rate,64150,9.999999747378752e-05,1766385911.7150855
Stats/Learning_Rate,64200,9.999999747378752e-05,1766386029.1862833
Stats/Learning_Rate,64250,9.999999747378752e-05,1766386148.001675
Stats/Learning_Rate,64300,9.999999747378752e-05,1766386263.8318815
Stats/Learning_Rate,64350,9.999999747378752e-05,1766386377.7365093
Stats/Learning_Rate,64400,9.999999747378752e-05,1766386495.1221278
Stats/Learning_Rate,64450,9.999999747378752e-05,1766386608.3632262
Stats/Learning_Rate,64500,9.999999747378752e-05,1766386720.1188295
Stats/Learning_Rate,64550,9.999999747378752e-05,1766386832.8152595
Stats/Learning_Rate,64600,9.999999747378752e-05,1766386945.3126016
Stats/Learning_Rate,64650,9.999999747378752e-05,1766387058.6434906
Stats/Learning_Rate,64700,9.999999747378752e-05,1766387168.652014
Stats/Learning_Rate,64750,9.999999747378752e-05,1766387279.2395563
Stats/Learning_Rate,64800,9.999999747378752e-05,1766387389.9350336
Stats/Learning_Rate,64850,9.999999747378752e-05,1766387504.1397595
Stats/Learning_Rate,64900,9.999999747378752e-05,1766387613.7229233
Stats/Learning_Rate,64950,9.999999747378752e-05,1766387727.7605424
Stats/Learning_Rate,65000,9.999999747378752e-05,1766387838.151674
Stats/Learning_Rate,65050,9.999999747378752e-05,1766387952.1852822
Stats/Learning_Rate,65100,9.999999747378752e-05,1766388064.8681152
Stats/Learning_Rate,65150,9.999999747378752e-05,1766388176.858179
Stats/Learning_Rate,65200,9.999999747378752e-05,1766388291.4934955
Stats/Learning_Rate,65250,9.999999747378752e-05,1766388403.391907
Stats/Learning_Rate,65300,9.999999747378752e-05,1766388517.4761484
Stats/Learning_Rate,65350,9.999999747378752e-05,1766388627.8520057
Stats/Learning_Rate,65400,9.999999747378752e-05,1766388737.6921995
Stats/Learning_Rate,65450,9.999999747378752e-05,1766388854.8725238
Stats/Learning_Rate,65500,9.999999747378752e-05,1766388967.927468
Stats/Learning_Rate,65550,9.999999747378752e-05,1766389086.201553
Stats/Learning_Rate,65600,9.999999747378752e-05,1766389203.0473795
Stats/Learning_Rate,65650,9.999999747378752e-05,1766389316.838034
Stats/Learning_Rate,65700,9.999999747378752e-05,1766389435.0519397
Stats/Learning_Rate,65750,9.999999747378752e-05,1766389548.2634702
Stats/Learning_Rate,65800,9.999999747378752e-05,1766389661.1487525
Stats/Learning_Rate,65850,9.999999747378752e-05,1766389773.9556468
Stats/Learning_Rate,65900,9.999999747378752e-05,1766389888.4068406
Stats/Learning_Rate,65950,9.999999747378752e-05,1766390002.4282076
Stats/Learning_Rate,66000,9.999999747378752e-05,1766390114.005856
Stats/Learning_Rate,66050,9.999999747378752e-05,1766390231.1006362
Stats/Learning_Rate,66100,9.999999747378752e-05,1766390343.3279142
Stats/Learning_Rate,66150,9.999999747378752e-05,1766390455.0410154
Stats/Learning_Rate,66200,9.999999747378752e-05,1766390566.5386252
Stats/Learning_Rate,66250,9.999999747378752e-05,1766390679.9066226
Stats/Learning_Rate,66300,9.999999747378752e-05,1766390793.6148653
Stats/Learning_Rate,66350,9.999999747378752e-05,1766390905.2678673
Stats/Learning_Rate,66400,9.999999747378752e-05,1766391019.202043
Stats/Learning_Rate,66450,9.999999747378752e-05,1766391132.5117223
Stats/Learning_Rate,66500,9.999999747378752e-05,1766391244.1665773
Stats/Learning_Rate,66550,9.999999747378752e-05,1766391358.3974826
Stats/Learning_Rate,66600,9.999999747378752e-05,1766391469.66408
Stats/Learning_Rate,66650,9.999999747378752e-05,1766391582.7524388
Stats/Learning_Rate,66700,9.999999747378752e-05,1766391698.1378384
Stats/Learning_Rate,66750,9.999999747378752e-05,1766391805.9021606
Stats/Learning_Rate,66800,9.999999747378752e-05,1766391919.300757
Stats/Learning_Rate,66850,9.999999747378752e-05,1766392031.7839954
Stats/Learning_Rate,66900,9.999999747378752e-05,1766392145.9364786
Stats/Learning_Rate,66950,9.999999747378752e-05,1766392257.7093635
Stats/Learning_Rate,67000,9.999999747378752e-05,1766392370.6491406
Stats/Learning_Rate,67050,9.999999747378752e-05,1766392479.1000366
Stats/Learning_Rate,67100,9.999999747378752e-05,1766392592.1428483
Stats/Learning_Rate,67150,9.999999747378752e-05,1766392703.7163732
Stats/Learning_Rate,67200,9.999999747378752e-05,1766392816.6898103
Stats/Learning_Rate,67250,9.999999747378752e-05,1766392929.0108805
Stats/Learning_Rate,67300,9.999999747378752e-05,1766393043.2608094
Stats/Learning_Rate,67350,9.999999747378752e-05,1766393156.673055
Stats/Learning_Rate,67400,9.999999747378752e-05,1766393269.8635206
Stats/Learning_Rate,67450,9.999999747378752e-05,1766393382.9072802
Stats/Learning_Rate,67500,9.999999747378752e-05,1766393498.6570911
Stats/Learning_Rate,67550,9.999999747378752e-05,1766393609.8694842
Stats/Learning_Rate,67600,9.999999747378752e-05,1766393725.8150065
Stats/Learning_Rate,67650,9.999999747378752e-05,1766393836.8383427
Stats/Learning_Rate,67700,9.999999747378752e-05,1766393950.9387503
Stats/Learning_Rate,67750,9.999999747378752e-05,1766394061.8165529
Stats/Learning_Rate,67800,9.999999747378752e-05,1766394170.5922408
Stats/Learning_Rate,67850,9.999999747378752e-05,1766394282.0859513
Stats/Learning_Rate,67900,9.999999747378752e-05,1766394396.8334067
Stats/Learning_Rate,67950,9.999999747378752e-05,1766394513.7409725
Stats/Learning_Rate,68000,9.999999747378752e-05,1766394625.308102
Stats/Learning_Rate,68050,9.999999747378752e-05,1766394736.4343774
Stats/Learning_Rate,68100,9.999999747378752e-05,1766394850.2115443
Stats/Learning_Rate,68150,9.999999747378752e-05,1766394960.3470488
Stats/Learning_Rate,68200,9.999999747378752e-05,1766395071.970989
Stats/Learning_Rate,68250,9.999999747378752e-05,1766395188.7987747
Stats/Learning_Rate,68300,9.999999747378752e-05,1766395302.7179997
Stats/Learning_Rate,68350,9.999999747378752e-05,1766395415.624862
Stats/Learning_Rate,68400,9.999999747378752e-05,1766395530.410903
Stats/Learning_Rate,68450,9.999999747378752e-05,1766395644.2175574
Stats/Learning_Rate,68500,9.999999747378752e-05,1766395757.9673474
Stats/Learning_Rate,68550,9.999999747378752e-05,1766395870.8849287
Stats/Learning_Rate,68600,9.999999747378752e-05,1766395982.9051318
Stats/Learning_Rate,68650,9.999999747378752e-05,1766396094.2336102
Stats/Learning_Rate,68700,9.999999747378752e-05,1766396207.7422915
Stats/Learning_Rate,68750,9.999999747378752e-05,1766396321.9663665
Stats/Learning_Rate,68800,9.999999747378752e-05,1766396436.2723382
Stats/Learning_Rate,68850,9.999999747378752e-05,1766396546.8094203
Stats/Learning_Rate,68900,9.999999747378752e-05,1766396661.3897576
Stats/Learning_Rate,68950,9.999999747378752e-05,1766396775.6499453
Stats/Learning_Rate,69000,9.999999747378752e-05,1766396886.6523964
Stats/Learning_Rate,69050,9.999999747378752e-05,1766396999.1518788
Stats/Learning_Rate,69100,9.999999747378752e-05,1766397109.245277
Stats/Learning_Rate,69150,9.999999747378752e-05,1766397222.618906
Stats/Learning_Rate,69200,9.999999747378752e-05,1766397337.8784473
Stats/Learning_Rate,69250,9.999999747378752e-05,1766397449.3208034
Stats/Learning_Rate,69300,9.999999747378752e-05,1766397561.0493271
Stats/Learning_Rate,69350,9.999999747378752e-05,1766397671.6861699
Stats/Learning_Rate,69400,9.999999747378752e-05,1766397783.453992
Stats/Learning_Rate,69450,9.999999747378752e-05,1766397895.9565632
